Car Brand,Car Model,Production Year,Mileage,Price,Description,Specs,Timestamp,Location
Ford,Edge,2016,"109,322 km","49,900",2016 Ford Edge SE  â€¢ 1 Year free warranty â€¢ 0 Down payment,GCC Specs,04-03-24 14:49,Dubai
Toyota,Yaris,2022,"38,000 km","49,990",Toyota Yaris 1.5 mid 2022 under warranty gcc accident free lady owner,GCC Specs,04-03-24 14:49,Dubai
Toyota,Rav 4,2018,"64,470 km","49,999",2018 TOYOTA RAV4 XLE 4X4 - UAE PASS,Canadian Specs,04-03-24 14:49,Dubai
Toyota,Other,2023,0 km,"49,999",Lite Ace Van Cargo 2023,GCC Specs,04-03-24 14:49,Dubai
Honda,Odyssey,2016,"135,509 km","49,999",Honda Odyssey 2016 LX Full Option GCC Perfect Condition/ Bussiness Class,GCC Specs,04-03-24 14:49,Dubai
Honda,CR-V,2015,"132,079 km","49,999",2015 Honda CR-V EX 2.5L | GCC Specifications,GCC Specs,04-03-24 14:49,Dubai
Honda,Civic,2017,"99,799 km","49,999",Civic 2017 | FSH | No Accidents | GCC | Low Mileage,GCC Specs,04-03-24 14:49,Dubai
Nissan,Pathfinder,2016,"122,000 km","49,999",Nissan Pathfinder 4WD SV 2016 GCC FSH,GCC Specs,04-03-24 14:49,Dubai
Nissan,Altima,2020,"130,000 km","49,999",Warsan 4,American Specs,04-03-24 14:49,Dubai
Ford,F-Series Pickup,2014,"140,381 km","49,999",AED1760/month | 2014 Ford F-150 XLT 5.0 | GCC Specifications | Ref#160120,GCC Specs,04-03-24 14:49,Dubai
Ford,Escape,2019,"77,496 km","49,999",Inspected Car | 2019 Ford Escape S 2.5L | GCC Specifications | Ref#160882,GCC Specs,04-03-24 14:49,Dubai
Ford,Edge,2014,"89,069 km","49,999",2014 FORD EDGE SEL AWD 3.5L WITH WARRANTY,GCC Specs,04-03-24 14:49,Dubai
Toyota,Rav 4,2015,"170,114 km","50,000",TOYOTA RAV4 EXR 2.5L 4WD GCC SPECS| Mint Condition,GCC Specs,04-03-24 14:49,Dubai
Toyota,Camry,2018,"158,000 km","50,000",Amazing Toyota Camry | 2018 | GCC Specs | SE | immaculate Condition!!,GCC Specs,04-03-24 14:49,Dubai
Toyota,Prius,2017,"107,934 km","50,000",AED760/month | 2017 Toyota Prius Iconic 1.8L | GCC Specifications | Ref#158853,GCC Specs,04-03-24 14:49,Dubai
Toyota,Yaris,2021,"57,301 km","50,000",AED760/month | 2021 Toyota Yaris 1.5L | Warranty | GCC Specifications | Ref#153653,GCC Specs,04-03-24 14:49,Dubai
Toyota,Yaris,2020,"46,822 km","50,000",2020 TOYOTA YARIS LADY USED,GCC Specs,04-03-24 14:49,Dubai
Toyota,Hiace,2015,"259,821 km","50,000",For sale: 2015 Toyota Hiace with freezer unit!,GCC Specs,04-03-24 14:49,Dubai
Toyota,Other,2023,0 km,"50,000",(LHD) TOYOTA RUMION 1.5P AT MY2023 â€“ SILVER (VC: RUMION1.5P_1),Other,04-03-24 14:49,Dubai
Toyota,Corolla,2019,"132,000 km","50,000",Toyota Corolla 2019 GCC ( 1000 per month installment),GCC Specs,04-03-24 14:49,Dubai
Toyota,Previa,2017,"150,000 km","50,000",Toyota previa 2017 GCC no accident,GCC Specs,04-03-24 14:49,Dubai
Toyota,Hiace,2017,"165,220 km","50,000",2017 Toyota Hiace Standard Roof Dry Delivery Van 2.7L RWD Petrol M/T / Ready to Drive / Book Now,GCC Specs,04-03-24 14:49,Dubai
Toyota,Hiace,2017,"165,220 km","50,000",2017 Toyota Hiace Standard Roof Dry Delivery Van 2.7L RWD Petrol M/T / Ready to Drive / Book Now,GCC Specs,04-03-24 14:49,Dubai
Toyota,Yaris,2021,"50,088 km","50,000",AED760/month | 2021 Toyota Yaris 1.5L | Warranty | GCC Specifications | Ref#153654,GCC Specs,04-03-24 14:49,Dubai
Hyundai,H1,2019,"168,000 km","50,000","H1 2019 Model (Full Automatic, GCC  12 seater cars)",GCC Specs,04-03-24 14:49,Dubai
Hyundai,Elantra,2020,"78,000 km","50,000",Gcc Hyundai Elantra 1.6L 2020 Model Perfect Condition Available On Bank Finance With Zero% D/P,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Elantra,2020,"96,000 km","50,000",Hyundai Elantra GL,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Elantra,2020,"45,000 km","50,000",Hyundai/Elantra/2020/1.6ltr/Low Fuel/OWN In CASH/0% Down Payment via Auto Financing,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Elantra,2021,"70,000 km","50,000",ط§ظ„ط´ط§ط±ظ‚ط© ط§ظ„ظ…ط¬ط§ط² 3,American Specs,04-03-24 14:49,Dubai
Hyundai,Creta,2020,"108,000 km","50,000",Clean Hyundai Creta for sale,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Sonata,2020,"69,000 km","50,000",Hyundai Sonata 2020,American Specs,04-03-24 14:49,Dubai
Honda,Odyssey,2015,"123,000 km","50,000",2015 HONDA ODYSSEY TOURING GCC AGENCY MAINTAINED,GCC Specs,04-03-24 14:49,Dubai
Honda,City,2022,"54,000 km","50,000",Honda city 2022 mid gcc FSH accident free single owner,GCC Specs,04-03-24 14:49,Dubai
Honda,Civic,2018,"160,000 km","50,000",Honda Civic 2018 Sport,GCC Specs,04-03-24 14:49,Dubai
Kia,Cadenza,2016,"52,000 km","50,000",Kia Cadenza 3.3L V6 / 2016 / GCC / Low Mileage / Agency Maintained / 1 Year Warranty / Full Option,GCC Specs,04-03-24 14:49,Dubai
Kia,Carnival,2018,"150,000 km","50,000",KIA Carnival,GCC Specs,04-03-24 14:49,Dubai
Kia,Bongo,2024,0 km,"50,000",Kia 2700 /2024,Other,04-03-24 14:49,Dubai
Nissan,Pathfinder,2020,"48,000 km","50,000",Nissan pathfinder SL 2020,American Specs,04-03-24 14:49,Dubai
Nissan,Kicks,2020,"46,000 km","50,000",NISSAN KICKD 1.6L SV GCC SPECS MODEL 2020 FULL SERVICE HISTORY SINGLE OWNER,GCC Specs,04-03-24 14:49,Dubai
Nissan,Pathfinder,2015,"130,000 km","50,000",Nissan Pathfinder,GCC Specs,04-03-24 14:49,Dubai
Nissan,Patrol,2011,"196,528 km","50,000",ظ†ظٹط³ط§ظ† ط¨ط§طھط±ظˆظ„ (( 2011 )) SE ط¨ظ„ط§طھظٹظ†ظٹظˆظ… ط®ظ„ظٹط¬ظٹ طŒ ط¨ظ„ط§ظƒ ط§ط¯ظٹط´ظ†,GCC Specs,04-03-24 14:49,Dubai
Nissan,Kicks,2020,"48,200 km","50,000",Attractive Auto Finance Deals/0% Down/Nissan Kicks 2020/SV/Immaculate Condition,GCC Specs,04-03-24 14:49,Dubai
Nissan,Urvan,2020,"220,000 km","50,000",2020 Nissan Urvan,GCC Specs,04-03-24 14:49,Dubai
Nissan,X-Trail,2017,"86,026 km","50,000",GCC NISSAN XTRAIL 2017 PERFECT CONDITION AND PERFORMANCE,GCC Specs,04-03-24 14:49,Dubai
Nissan,Kicks,2018,"60,000 km","50,000",Nissan kicks,GCC Specs,04-03-24 14:49,Dubai
Nissan,X-Trail,2015,"110,000 km","50,000",NISSON X-TRAIL 2015 MODEL REGISTERED IN 2016.,GCC Specs,04-03-24 14:49,Dubai
Ford,Explorer,2016,"160,955 km","50,000",AED926/month | 2016 Ford Explorer 3.5L | GCC Specifications | Ref#108147,GCC Specs,04-03-24 14:49,Dubai
Ford,Mustang,2017,"95,000 km","50,000",2017 FORD MUSTANG CONVERTIBLE,American Specs,04-03-24 14:49,Dubai
Ford,Edge,2016,"188,000 km","50,000",Black ford Edge Titanium 2016 for Sale,GCC Specs,04-03-24 14:49,Dubai
Toyota,Corolla,2019,"101,900 km","50,500",Toyota Corolla SE 2.0 2019,GCC Specs,04-03-24 14:49,Dubai
Toyota,Rush,2020,"35,000 km","50,500",Family Car with Golden Package,GCC Specs,04-03-24 14:49,Dubai
Hyundai,i10,2024,8 km,"50,900",Hyundai Grand i10 Sedan 2024 Local Registration +10%,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Elantra,2021,"14,000 km","50,900",Dubai,Korean Specs,04-03-24 14:49,Dubai
Toyota,Yaris,2021,"41,482 km","51,000",AED775/month | 2021 Toyota Yaris 1.5L | Warranty | GCC Specifications | Ref#153655,GCC Specs,04-03-24 14:49,Dubai
Toyota,Yaris,2021,"24,458 km","51,000",AED820/month | 2021 Toyota Yaris 1.5L | Warranty | GCC Specifications | Ref#153651,GCC Specs,04-03-24 14:49,Dubai
Toyota,Corolla,2019,"35,000 km","51,000","TOYOTA Corolla 1.6 engine, Bluetooth",GCC Specs,04-03-24 14:49,Dubai
Toyota,Other,2023,0 km,"51,000",â€¬â€ھâ€«LiteAce Pick-up MT 2023â€¬,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Kona,2021,"28,000 km","51,000",ظ‡ظٹظˆظ†ط¯ط§ظٹ ظƒظˆظ†ط§ 2021 ظپظ„ ظƒط§ظ…ظ„ 2.0,American Specs,04-03-24 14:49,Dubai
Hyundai,Accent,2023,"45,000 km","51,000",Hyundai Accent 2023 GCC,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Tucson,2018,"118,000 km","51,000",Hyundai Tucson 2018,GCC Specs,04-03-24 14:49,Dubai
Kia,Sportage,2017,"111,378 km","51,000",AED775/month | 2017 Kia Sportage  2.0L | GCC Specifications | Ref#131183,GCC Specs,04-03-24 14:49,Dubai
Kia,Sportage,2017,"151,000 km","51,000",Rak,GCC Specs,04-03-24 14:49,Dubai
Nissan,Maxima,2020,"220,342 km","51,000",Nissan maxima 2020 full option,American Specs,04-03-24 14:49,Dubai
Nissan,Kicks,2020,"65,000 km","51,000",0% Down/Auto Finance Deals/Low EMI/2020/Nissan/Kicks/Flawless pristine/Zero Maintenance Needed,GCC Specs,04-03-24 14:49,Dubai
Nissan,Maxima,2018,"65,780 km","51,000",Nissan Maxima full option 2018 USA. Clean and good condition.,American Specs,04-03-24 14:49,Dubai
Nissan,Kicks,2020,"67,875 km","51,000",AED775/month | 2020 Nissan Kicks S 1.6L | GCC Specifications | Ref#157967,GCC Specs,04-03-24 14:49,Dubai
Nissan,Kicks,2019,"49,000 km","51,000",2019 Nissan Kicks Single Indian Owner GCC Gulf-Specifications,GCC Specs,04-03-24 14:49,Dubai
Ford,Ecosport,2021,"36,987 km","51,000",AED851/month | 2021 Ford Ecosport Trend 1.5L | Warranty | Service | GCC Specs | Ref#137773,GCC Specs,04-03-24 14:49,Dubai
Ford,Mustang,2019,"149,000 km","51,000",ظپظˆط±ط¯ ظ…ظˆط³طھط§ظ†ط¬ eco-boost,American Specs,04-03-24 14:49,Dubai
Chevrolet,Caprice,2014,"219,000 km",51000,For sale Caprice LTZ m2014,GCC Specs,45354.94097,Abu Dhabi
Toyota,Corolla,2019,"53,000 km","51,500",Toyota Corolla 2019/2.0 ltr: Mid Option/Powerful Engine/Maintenance Simplified,GCC Specs,04-03-24 14:49,Dubai
Toyota,Camry,2018,"107,000 km","51,500",TOYOTA CAMRY - 2018 - IMMACULATE CONDITION,American Specs,04-03-24 14:49,Dubai
Hyundai,Sonata,2020,"46,500 km","51,500",Hyundai Sonata,American Specs,04-03-24 14:49,Dubai
Honda,Odyssey,2016,"121,000 km","51,500",Honda Odyssey |family car |clean low mileage,American Specs,04-03-24 14:49,Dubai
Kia,Bongo,2024,0 km,"51,500",KIA BONGO 2700 MODEL 2023,Other,04-03-24 14:49,Dubai
Nissan,Kicks,2019,"67,000 km","51,500","NISSAN KICKS SV 2019 - GCC - 67,000 km - FSH - FULLY LOADED - EXCELLENT CONDITION",GCC Specs,04-03-24 14:49,Dubai
Nissan,Kicks,2018,"73,000 km","51,500",2018 Nissan Kicks Low Mileage In Perfect Condition,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Accent,2021,"20,171 km","51,675",AED785/month | 2021 Hyundai Accent 1.6L | Full Hyundai Service  | GCC Specs | Ref#119547,GCC Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2014,"136,890 km","51,700","Toyota Fortunar, 2014 model, 4 cylinder, Gcc Spec.",GCC Specs,04-03-24 14:49,Dubai
Toyota,Yaris,2021,"54,326 km","51,900",TOYOTA YARIS 1.5SE 2021 LOW MILEAGE IN EXCELLENT CONDITION WITH ORIGINAL SPARE KEY,GCC Specs,04-03-24 14:49,Dubai
Toyota,Yaris,2021,"42,617 km","52,000",AED790/month | 2021 Toyota Yaris Mid 1.5L | Warranty | GCC Specifications | Ref#160880,GCC Specs,04-03-24 14:49,Dubai
Toyota,Yaris,2021,"48,975 km","52,000",AED790/month | 2021 Toyota Yaris 1.5L | Warranty | GCC Specifications | Ref#155872,GCC Specs,04-03-24 14:49,Dubai
Toyota,Land Cruiser,1995,"300,000 km","52,000",Toyota Landcruiser VXR Limited Edition,GCC Specs,04-03-24 14:49,Dubai
Toyota,Rav 4,2017,"86,629 km","52,000",2017 TOYOTA RAV4 XLE HYBRID 4x4 IMPORTED FROM USA,American Specs,04-03-24 14:49,Dubai
Toyota,Corolla,2020,"61,000 km","52,000",TOYOTA COROLLA MODEL 2020 GOOD CONDITION ACCIDENT FREE FULL AUTOMATIC ONE OWNER UASE GCC FOR SALE,GCC Specs,04-03-24 14:49,Dubai
Toyota,Hiace,2017,"364,000 km","52,000",Toyota Hiace 2.7L GOOD CONDITION CLEAN CAR,GCC Specs,04-03-24 14:49,Dubai
Toyota,Hiace,2017,"364,000 km","52,000",Toyota Hiace 2.7L GOOD CONDITION CLEAN CAR,GCC Specs,04-03-24 14:49,Dubai
Toyota,Corolla,2019,"48,500 km","52,000",0% Down Payment Deal/Toyota/Corolla/2019/2.0ltr/Own through CASH or AUTO FINANCE,GCC Specs,04-03-24 14:49,Dubai
Toyota,Land Cruiser,2011,"212,000 km","52,000","Toyota, land cruiser V6 Manuel GCC 2011 good condition",GCC Specs,04-03-24 14:49,Dubai
Toyota,Raize,2023,0 km,"52,000",1.0 turbo Zero km export price,GCC Specs,04-03-24 14:49,Dubai
Toyota,Raize,2023,0 km,"52,000",1.0 turbo Zero km export price,GCC Specs,04-03-24 14:49,Dubai
Toyota,Corolla,2017,"100,000 km","52,000",Toyota Corolla limited,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Tucson,2016,"128,941 km","52,000",Hyundai Tucson,American Specs,04-03-24 14:49,Dubai
Hyundai,H1,2019,"8,078 km","52,000",2019 Hyundai H-1 GL 2.5L RWD - 6 Seater Crew Van - Diesel M/T - Low Mileage - Ready to Drive,Other,04-03-24 14:49,Dubai
Hyundai,H1,2019,"16,276 km","52,000",2019 Hyundai H1 2.5L RWD / Cargo Van / DST M/T / Well Maintained / Like New Condition / Book Now!,Other,04-03-24 14:49,Dubai
Hyundai,H1,2019,"10,380 km","52,000",2019 Hyundai H-1 Cargo Van 2.5L RWD / Diesel M/T / Low Mileage / Bulk Deals Available Book Now,Other,04-03-24 14:49,Dubai
Hyundai,H1,2019,"16,225 km","52,000",2019 Hyundai H-1 Cargo Van 2.5L RWD / Diesel M/T / Low Mileage / Ready to Drive / Book Now,Other,04-03-24 14:49,Dubai
Hyundai,Tucson,2019,"57,000 km","52,000",ظ‡ظٹظˆظ†ط¯ط§ظ‰ طھظˆط³ط§ظ† ظ…ظˆط¯ظٹظ„ 2019 طµط¨ط؛ ظˆظƒط§ظ„ط© ظ…ظˆط§طµظپط§طھ ظƒظ†ط¯ظٹط© ط¨ط­ط§ظ„ط© ظ…ظ…طھط§ط²ط©,Canadian Specs,04-03-24 14:49,Dubai
Hyundai,Tucson,2019,"24,000 km","52,000",TUSCON 2019 AWD LIMITED 2.4 L USA SPCS 23K-KM,American Specs,04-03-24 14:49,Dubai
Hyundai,H1,2019,"87,000 km","52,000","H1 new Modell very good condition, 5 Seater",Korean Specs,04-03-24 14:49,Dubai
Hyundai,Tucson,2020,"26,348 km","52,000",HYUNDAY TUCSON 2020 | WARRANTY AVAILABLE | BANK INSTALLMENTS/CASH AVAILABLE,American Specs,04-03-24 14:49,Dubai
Honda,Civic,2017,"138,852 km","52,000",AED790/month | 2017 Honda Civic 2.0L | GCC Specifications | Ref#151280,GCC Specs,04-03-24 14:49,Dubai
Honda,Civic,2017,"119,000 km","52,000",2.0 L Engine//Full Option//100% original Paint // 2 cameras,GCC Specs,04-03-24 14:49,Dubai
Honda,Civic,2022,"33,350 km","52,000",Honda civic sport 2022,American Specs,04-03-24 14:49,Dubai
Honda,Civic,2017,"125,000 km","52,000",Honda Civic 2017-GCC Full Option 1st Owner A+ Condition Zero Accident Reported Original Mileage,GCC Specs,04-03-24 14:49,Dubai
Kia,Sportage,2020,"80,478 km","52,000",2020 KIA SPORTAGE PANORAMIC FULL OPTIONS IMPORTED FROM USA,American Specs,04-03-24 14:49,Dubai
Kia,Sportage,2017,"80,507 km","52,000","AED 1,328/monthly | 2017 KIA SPORTAGE | AWD LX GCC SPECS | FULL SERVICE HISTORY | K96060",GCC Specs,04-03-24 14:49,Dubai
Kia,Sportage,2020,"61,000 km","52,000",Kia sportage 2020 4wd mint condition,American Specs,04-03-24 14:49,Dubai
Kia,Sportage,2021,"47,500 km","52,000",2021 Kia Sportage S 2.4L V4 MidOption+ - UAE PASS,American Specs,04-03-24 14:49,Dubai
Kia,K5,2019,"42,000 km","52,000",ظƒظٹط§ K5 ظˆط§ط±ط¯ ظƒظˆط±ظٹط§ (( 2019 )) ط¨ط­ط§ظ„ط© ظ…ظ…طھط§ط²ط© طŒ ظƒظ„ظٹظ† طھط§ظٹطھظ„ طŒ,Korean Specs,04-03-24 14:49,Dubai
Nissan,Pathfinder,2018,"96,000 km","52,000",2018 Nissan pathfinder S 4WD GCC with perfect condition,GCC Specs,04-03-24 14:49,Dubai
Nissan,Kicks,2019,"26,500 km","52,000",Nissan Kicks SV 2019 - Perfect Condition,GCC Specs,04-03-24 14:49,Dubai
Nissan,Altima,2018,"87,000 km","52,000",Nissan Altima SV G.C.C,GCC Specs,04-03-24 14:49,Dubai
Nissan,Maxima,2016,"157,000 km","52,000",ظ†ظٹط³ط§ظ† ظ…ط§ظƒط³ظٹظ…ط§ (( 2016 )) SV ط®ظ„ظٹط¬ظٹ طŒ ظپظ„ ط£ظˆط¨ط´ظ† طŒ ط¨ط­ط§ظ„ط© ظ…ظ…طھط§ط²ط©,GCC Specs,04-03-24 14:49,Dubai
Nissan,Kicks,2019,"27,000 km","52,000",Nissan kicks GCC full loaded low mileage oreginal paint excellent condition,GCC Specs,04-03-24 14:49,Dubai
Nissan,X-Trail,2019,"110,000 km","52,000",ظ†ظٹط³ط§ظ† ط§ظƒط³طھط±ظ„ ط®ظ„ظٹط¬ظٹ S4WD,GCC Specs,04-03-24 14:49,Dubai
Nissan,Maxima,2016,"130,000 km","52,000",ظ†ظٹط³ط§ظ† ظ…ظƒط³ظٹظ…ط§ (( 2016 )) ط®ظ„ظٹط¬ظٹ ظپظ„ ط§ظˆط¨ط´ظ†,GCC Specs,04-03-24 14:49,Dubai
Nissan,Kicks,2019,"68,000 km","52,000",AED 814/Month â€¢ GCC 2019 NISSAN KICKS â€œSVâ€‌ 1.6L 4 Cylinder // w/ NAVIGATION and PREMIUM WHEELS!!!,GCC Specs,04-03-24 14:49,Dubai
Nissan,Pathfinder,2016,"122,000 km","52,000",Nissan Pathfinder 2016 Full Option for Sale,GCC Specs,04-03-24 14:49,Dubai
Nissan,Altima,2020,"137,000 km","52,000",Nissan Altima SL 2.5 2020,American Specs,04-03-24 14:49,Dubai
Nissan,Altima,2017,"111,400 km","52,000",Nissan Altima 2.5L SL 2017 GCC Specs For Sale (FSH / Under Warranty / Accident Free),GCC Specs,04-03-24 14:49,Dubai
Ford,Explorer,2016,"128,000 km","52,000",2016 Ford Explorer AWD,GCC Specs,04-03-24 14:49,Dubai
Ford,Mustang,2017,"146,128 km","52,000",Ford Mustang,American Specs,04-03-24 14:49,Dubai
Ford,Explorer,2014,"129,000 km",52000,Explorer XLT-Full Option-GCC-Full Service History-Under Warranty 2/2025-No Accidents,GCC Specs,45354.94097,Abu Dhabi
Nissan,Maxima,2017,"101,626 km",52000,AED790/month | 2017 Nissan Maxima 3.5L | GCC Specifications | Ref#148836,GCC Specs,45354.94097,Abu Dhabi
Toyota,Rush,2020,"95,000 km","52,500",TOYOTA RUSH GX 1.5L FULL OPTION SINGLE OWNER FAMILY USED CAR PERFECT CONDITION,GCC Specs,04-03-24 14:49,Dubai
Honda,Civic,2018,"127,000 km","52,500",Honda civic 2018 - 1.6 GCC,GCC Specs,04-03-24 14:49,Dubai
Kia,Sportage,2018,"74,500 km","52,500",AED 985 Monthly I Free Registeration I Free Insurance I GCC Specs I,GCC Specs,04-03-24 14:49,Dubai
Nissan,Kicks,2020,"79,000 km","52,500",Nissan Kicks GCC 2020 for sale,GCC Specs,04-03-24 14:49,Dubai
Nissan,Patrol,2012,"227,834 km","52,500",Inspected Car | 2012 Nissan Patrol 5.6L | GCC Specifications | Ref#148551,GCC Specs,04-03-24 14:49,Dubai
Nissan,Altima,2019,"145,000 km","52,500","1,050M (60 MONTHS) NISSAN ALTIMA FULL OPTION GCC AVAILABLE ON BANK FINANCE ON 0% DP",GCC Specs,04-03-24 14:49,Dubai
Nissan,Altima,2018,"71,200 km","52,500",Nissan Altima Clean Title,Korean Specs,04-03-24 14:49,Dubai
Ford,F-Series Pickup,2011,"239,000 km","52,500",2011 Model 4WD F-150 /Mark LT (F6) 5.0L||GCC Specs ||Well Maintained Single Owner ||,GCC Specs,04-03-24 14:49,Dubai
Ford,Explorer,2015,"127,433 km","52,500",Ford Explorer XLT I Gcc Specs I 7 seater I Free Registration I Free Insurance,GCC Specs,04-03-24 14:49,Dubai
Toyota,Raize,2023,0 km,"52,600","TOYOTA RAIZE 1.0L MID E TURBO,AT-2023",GCC Specs,04-03-24 14:49,Dubai
Toyota,Corolla,2021,"72,000 km","52,900",Dubai,Korean Specs,04-03-24 14:49,Dubai
Honda,Civic,2022,"1,300 km","52,900",Honda Civic 2.0 Canadian Spec Almost New,Canadian Specs,04-03-24 14:49,Dubai
Kia,Optima,2020,"87,729 km","52,900",AED804/month | 2020 Kia Optima 2.4L | GCC Specs | Ref#145742,GCC Specs,04-03-24 14:49,Dubai
Kia,Sportage,2017,"72,108 km","52,900",AED 839 PM | 2.4L GDI AWD GCC DEALER WARRANTY,GCC Specs,04-03-24 14:49,Dubai
Kia,Carnival,2019,"54,880 km","52,900",Excellent condition Grand Carnival mid-range,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Santa Fe,2019,"41,400 km","52,999",2019 Hyundai Santa Fe SEL 2.4L V4 AWD 4x4 MidOption+ /EXPORT ONLY,American Specs,04-03-24 14:49,Dubai
Honda,Civic,2019,"132,000 km","52,999",Honda civic model 2019 GCC full service history fast woner mid option very good condition,GCC Specs,04-03-24 14:49,Dubai
Chevrolet,Camaro,2017,"100,000 km",52999,Camaro RS (ZL1 kit )in excellent conditions for  sale,American Specs,45354.94097,Abu Dhabi
Toyota,Rav 4,2017,"153,750 km","53,000",Rav4 2017,GCC Specs,04-03-24 14:49,Dubai
Toyota,Rav 4,2017,"80,000 km","53,000",2017 Toyota Rav 4 EX Gcc MidOption (Bank Finance also Available),GCC Specs,04-03-24 14:49,Dubai
Toyota,Raize,2023,0 km,"53,000",TOYOTA RAIZE 1.2L (E) M2023 PRICE FOR EXPORT,GCC Specs,04-03-24 14:49,Dubai
Toyota,Rush,2021,"90,000 km","53,000",2021 TOYOTA RUSH DELVERY AGENCY MAINTENANCE,GCC Specs,04-03-24 14:49,Dubai
Toyota,Corolla,2019,"100,000 km","53,000",Toyota XSE Corolla Manual Gear,American Specs,04-03-24 14:49,Dubai
Toyota,Corolla,2019,"66,000 km","53,000",Toyota Corolla 1.6L GOOD CONDITION ORIGINAL PAINT,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Accent,2023,0 km,"53,000",HYUNDAI ACCENT 2023 MODEL,Other,04-03-24 14:49,Dubai
Hyundai,Santa Fe,2019,"51,000 km","53,000",Hyundai Santafe perfect condition,American Specs,04-03-24 14:49,Dubai
Hyundai,Tucson,2021,"53,000 km","53,000",Hyundai Tucson 2021,American Specs,04-03-24 14:49,Dubai
Hyundai,Tucson,2018,"119,000 km","53,000",Hyundai Tucson 2018 GCC,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Tucson,2017,"129,000 km","53,000",Hyundai Tucson  GCC Specs 2.0 First Owner model 2017,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Genesis,2016,"69,000 km","53,000",Hyundai Genesis - 3.8 - 6 cylinder - full option,GCC Specs,04-03-24 14:49,Dubai
Honda,Civic,2018,"121,891 km","53,000",AED805/month | 2018 Honda Civic DX 1.6L | GCC Specifications | Ref#150183,GCC Specs,04-03-24 14:49,Dubai
Honda,Civic,2022,"4,500 km","53,000",Honda 2022 civic usa 1.5 turbo full option sunroof camera top model,American Specs,04-03-24 14:49,Dubai
Honda,Civic,2017,"93,514 km","53,000",NO ACCIDENT - 2017 HONDA CIVIC - WELL MAINTAINED - IN A VERY GOOD CONDITION - GCC SPECS -,GCC Specs,04-03-24 14:49,Dubai
Honda,Civic,2018,"108,000 km","53,000",CIVIC 2018 Full Option Ex 2.0L GCCâ€“ ظ‡ظˆظ†ط¯ط§ ط³ظٹظپظƒ ط®ظ„ظٹط¬ظٹ ظپظ„ ط£ظˆط¨ط´ظ†,GCC Specs,04-03-24 14:49,Dubai
Kia,Cadenza,2018,"69,000 km","53,000",KIA K7 (Cadenza) Hybrid Korean Specs// No Accident// Original Paint//Super Clean Car,Korean Specs,04-03-24 14:49,Dubai
Kia,Cerato,2022,"24,600 km","53,000",Kia Cerato 2022 - GCC,GCC Specs,04-03-24 14:49,Dubai
Nissan,Kicks,2019,"21,000 km","53,000","Only 21,000Kms | GCC Specs | Original Paint | Excellent Condition | Full Service History |",GCC Specs,04-03-24 14:49,Dubai
Nissan,Rogue,2020,"40,300 km","53,000",2020 NISSAN ROUGE SL I 2.5L I4 AWD | USA SPECS | PERFECT CONDITION,American Specs,04-03-24 14:49,Dubai
Nissan,Kicks,2020,"47,788 km","53,000",AED805/month | 2020 Nissan Kicks S 1.6L | Warranty | GCC Specifications | Ref#160224,GCC Specs,04-03-24 14:49,Dubai
Nissan,Kicks,2020,"45,911 km","53,000",AED805/month | 2020 Nissan Kicks S 1.6L | Warranty | GCC Specifications | Ref#160225,GCC Specs,04-03-24 14:49,Dubai
Nissan,Altima,2019,"154,000 km","53,000",Nissan Altima Model 2019 GCC Mid Range Perfect Condition,GCC Specs,04-03-24 14:49,Dubai
Nissan,Navara,2017,"66,000 km","53,000",NISSAN NAVARA PICKUP 5str GCC Low KM,GCC Specs,04-03-24 14:49,Dubai
Nissan,Altima,2020,"53,000 km","53,000",Nissan Altima Platinum,American Specs,04-03-24 14:49,Dubai
Ford,Explorer,2017,"94,500 km","53,000",Ford Explorer 2017 GCC from Al tayer motors,GCC Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2015,"105,000 km","53,500",For sale Toyota Fortuner 2015 model 2.7 L V4 full option gcc,GCC Specs,04-03-24 14:49,Dubai
Toyota,Rush,2020,"77,000 km","53,500","AED 1,070/M TOYOTA RUSH 2020 MODEL GCC AVAILABLE  BANK FINANCE ON 0% DOWNPAYMENT",GCC Specs,04-03-24 14:49,Dubai
Hyundai,Santa Fe,2016,"82,500 km","53,500",BEST !!!! ORIGINAL PAINT 7 SEATS 2.4L GCC,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Creta,2019,"69,690 km","53,500",2019 Hyundai Creta â€¢ GCC Specs â€¢ Second Owner â€¢ Warranty â€¢,GCC Specs,04-03-24 14:49,Dubai
